cycle,env,symbol
4042337569,linux,utm_alloc_page
4042337628,linux,__ept_walk_internal.const
4042337864,linux,get_free_page.part.0
4042338381,linux,__ept_walk_internal.const
4042338493,linux,get_free_page.part.0
4042339893,sm,mcall_sm_create_enclave
4042340002,sm,copy_region_from_host
4042340405,sm,detect_region_overlap_ato
4042340563,sm,detect_region_overlap
4042341574,sm,create_enclave
4042341699,sm,pmp_region_init_atomic
4042341817,sm,pmp_region_init
4042342077,sm,detect_region_overlap
4042342810,sm,pmp_region_init_atomic
4042342826,sm,pmp_region_init
4042342869,sm,detect_region_overlap
4042343440,sm,encl_alloc_idx
4042343631,sm,pmp_set_global
4042343768,sm,send_and_sync_pmp_ipi
4042344193,sm,pmp_set
4042344685,sm,init_encl_pgtable
4042344977,sm,init_encl_pgtable
4042345159,sm,init_encl_pgtable
4042355611,sm,init_encl_pgtable
4042376441,sm,init_encl_pgtable
4042383800,sm,init_encl_pgtable
4042391364,sm,init_encl_pgtable
4042391504,sm,init_encl_pgtable
4042405173,sm,init_encl_pgtable
4042412590,sm,hash_enclave
4042412705,sm,hash_init
4042413097,sm,hash_epm
4042413344,sm,hash_epm
4042413475,sm,hash_epm
4042413662,sm,hash_extend
4042413890,sm,hash_extend_page
4046796398,sm,hash_extend_page
4051109942,sm,hash_epm
4051112238,sm,hash_extend
4051188683,sm,hash_extend_page
4055510280,sm,hash_epm
4055516875,sm,hash_epm
4055523507,sm,hash_extend
4055600597,sm,hash_extend_page
4059906048,sm,hash_extend_page
4064287646,sm,hash_epm
4064287820,sm,hash_epm
4064287947,sm,hash_extend_page
4068669356,sm,hash_extend_page
4073050713,sm,hash_extend_page
4077432113,sm,hash_extend_page
4081826952,sm,hash_epm
4081833583,sm,hash_extend
4081833834,sm,hash_extend_page
4086215972,sm,hash_extend_page
4090597666,sm,hash_finalize
4090674731,sm,copy_word_to_host
4090674864,sm,detect_region_overlap_ato
4090674971,sm,detect_region_overlap
4090743046,linux,enclave_idr_alloc
4090791645,linux,keystone_mmap
4090800800,linux,keystone_ioctl
4090801413,linux,keystone_run_enclave
4090801523,linux,get_enclave_by_id
4090803243,sm,mcall_sm_run_enclave
4090803304,sm,get_host_satp
4090803498,sm,run_enclave
4090803892,sm,swap_prev_state
4090804730,sm,swap_prev_mepc
4090804790,sm,swap_prev_stvec
4090805000,sm,pmp_set
4090805622,sm,osm_pmp_set
4090805628,sm,pmp_set
4090805860,sm,pmp_set
4090806442,runtime,rt_base
4090806563,runtime,init_timer
4090806818,runtime,get_cycles64
4090806876,runtime,get_cycles_inline
4090807469,runtime,sbi_set_timer
4090807990,user,unknown
4090808142,user,unknown
4090808144,user,unknown
4090808199,user,unknown
4090808291,user,unknown
4090808293,user,unknown
4090808346,user,unknown
4090808349,user,unknown
4090808351,user,unknown
4090808353,user,unknown
4090808355,user,unknown
4090808357,user,unknown
4090808412,user,unknown
4090808414,user,unknown
4090808416,user,unknown
4090808508,user,unknown
4090808511,user,unknown
4090808563,user,unknown
4090808565,user,unknown
4090808567,user,unknown
4090808624,runtime,encl_trap_handler
4090809267,runtime,handle_syscall
4090809814,sm,mcall_sm_attest_enclave
4090809868,sm,attest_enclave
4090810186,sm,get_phys_addr
4090810427,sm,copy_from_enclave
4090810748,sm,pmp_get_addr
4090810825,sm,pmp_get_addr
4090810897,sm,pmp_get_size
4090812332,sm,sm_sign
4090812441,sm,sign
4092087806,sm,get_phys_addr
4092088049,sm,copy_to_enclave
4092088311,sm,pmp_get_addr
4092088437,sm,pmp_get_addr
4092088498,sm,pmp_get_size
4092092157,runtime,return_to_encl
4092092451,user,unknown
4092092453,user,unknown
4092092455,user,unknown
4092092512,user,unknown
4092092514,user,unknown
4092092516,user,unknown
4092092518,user,unknown
4092092573,user,unknown
4092092575,user,unknown
4092092577,user,unknown
4092092579,user,unknown
4092092632,user,unknown
4092092634,user,unknown
4092092637,user,unknown
4092092684,user,unknown
4092092686,user,unknown
4092092739,user,unknown
4092092741,user,unknown
4092092744,user,unknown
4092092746,user,unknown
4092092749,user,unknown
4092092751,user,unknown
4092092858,runtime,encl_trap_handler
4092093357,runtime,handle_syscall
4092093666,runtime,dispatch_edgecall_ocall
4092094080,runtime,copy_from_user
4092094151,runtime,__copy_user
4092098193,runtime,edge_call_get_offset_from
4092099265,sm,mcall_sm_stop_enclave
4092099319,sm,stop_enclave
4092099625,sm,swap_prev_state
4092100457,sm,swap_prev_mepc
4092100510,sm,swap_prev_stvec
4092100575,sm,pmp_set
4092101004,sm,osm_pmp_set
4092101010,sm,pmp_set
4097008106,linux,keystone_ioctl
4097008649,linux,keystone_resume_enclave
4097008708,linux,get_enclave_by_id
4097010431,sm,mcall_sm_resume_enclave
4097010543,sm,get_host_satp
4097010786,sm,resume_enclave
4097011187,sm,swap_prev_state
4097011970,sm,swap_prev_mepc
4097012035,sm,swap_prev_stvec
4097012180,sm,pmp_set
4097012799,sm,osm_pmp_set
4097012805,sm,pmp_set
4097013082,sm,pmp_set
4097014413,runtime,return_to_encl
4097014852,user,unknown
4097014854,user,unknown
4097015057,user,unknown
4097015114,user,unknown
4097015206,user,unknown
4097015208,user,unknown
4097015265,user,unknown
4097015268,user,unknown
4097015325,runtime,encl_trap_handler
4097015924,runtime,handle_syscall
4097016505,sm,mcall_sm_exit_enclave
4097016559,sm,exit_enclave
4097016919,sm,pmp_set
4097017051,sm,osm_pmp_set
4097017057,sm,pmp_set
4097017142,sm,swap_prev_state
4097017512,sm,swap_prev_stvec
4097017578,sm,swap_prev_mepc
4097099657,linux,keystone_ioctl
4097100539,linux,keystone_destroy_enclave
4097100651,linux,get_enclave_by_id
4097102164,sm,mcall_sm_destroy_enclave
4097102223,sm,get_host_satp
4097102409,sm,destroy_enclave
4097102745,sm,pmp_get_addr
4097102816,sm,pmp_get_size
4097328893,sm,pmp_unset_global
4097329273,sm,send_and_sync_pmp_ipi
4097329839,sm,pmp_unset
4097330463,sm,pmp_region_free_atomic
4097330895,sm,pmp_region_free_atomic
4097332156,linux,destroy_enclave
4097342354,linux,enclave_idr_remove
